"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Valor"
"2021","4","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",326
"2021","4","2","Eixample","5","el Fort Pienc",312
"2021","4","2","Eixample","6","la Sagrada Família",308
"2021","4","2","Eixample","7","la Dreta de l'Eixample",622
"2021","4","2","Eixample","8","l'Antiga Esquerra de l'Eixample",452
"2021","4","2","Eixample","9","la Nova Esquerra de l'Eixample",402
"2021","4","2","Eixample","10","Sant Antoni",396
"2021","4","3","Sants-Montjuïc","11","el Poble Sec",229
"2021","4","3","Sants-Montjuïc","12","la Marina del Prat Vermell",103
"2021","4","3","Sants-Montjuïc","13","la Marina de Port",239
"2021","4","3","Sants-Montjuïc","14","la Font de la Guatlla",262
"2021","4","3","Sants-Montjuïc","15","Hostafrancs",256
"2021","4","3","Sants-Montjuïc","16","la Bordeta",232
"2021","4","3","Sants-Montjuïc","17","Sants - Badal",226
"2021","4","3","Sants-Montjuïc","18","Sants",279
"2021","4","4","Les Corts","19","les Corts",470
"2021","4","4","Les Corts","20","la Maternitat i Sant Ramon",394
"2021","4","4","Les Corts","21","Pedralbes",646
"2021","4","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes",760
"2021","4","5","Sarrià-Sant Gervasi","23","Sarrià",703
"2021","4","5","Sarrià-Sant Gervasi","24","les Tres Torres",787
"2021","4","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",757
"2021","4","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",910
"2021","4","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró",529
"2021","4","6","Gràcia","28","Vallcarca i els Penitents",306
"2021","4","6","Gràcia","29","el Coll",251
"2021","4","6","Gràcia","30","la Salut",304
"2021","4","6","Gràcia","31","la Vila de Gràcia",340
"2021","4","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova",397
"2021","4","7","Horta-Guinardó","33","el Baix Guinardó",254
"2021","4","7","Horta-Guinardó","34","Can Baró",248
"2021","4","7","Horta-Guinardó","35","el Guinardó",253
"2021","4","7","Horta-Guinardó","36","la Font d'en Fargues",238
"2021","4","7","Horta-Guinardó","37","el Carmel",142
"2021","4","7","Horta-Guinardó","38","la Teixonera",240
"2021","4","7","Horta-Guinardó","39","Sant Genís dels Agudells",189
"2021","4","7","Horta-Guinardó","40","Montbau",180
"2021","4","7","Horta-Guinardó","41","la Vall d'Hebron",235
"2021","4","7","Horta-Guinardó","43","Horta",208
"2021","4","8","Nou Barris","44","Vilapicina i la Torre Llobeta",219
"2021","4","8","Nou Barris","45","Porta",181
"2021","4","8","Nou Barris","46","el Turó de la Peira",125
"2021","4","8","Nou Barris","48","la Guineueta",232
"2021","4","8","Nou Barris","49","Canyelles",227
"2021","4","8","Nou Barris","50","les Roquetes",112
"2021","4","8","Nou Barris","51","Verdun",140
"2021","4","8","Nou Barris","52","la Prosperitat",144
"2021","4","8","Nou Barris","53","la Trinitat Nova",104
"2021","4","8","Nou Barris","55","Ciutat Meridiana",113
"2021","4","9","Sant Andreu","57","la Trinitat Vella",84
"2021","4","9","Sant Andreu","59","el Bon Pastor",139
"2021","4","9","Sant Andreu","60","Sant Andreu",296
"2021","4","9","Sant Andreu","61","la Sagrera",262
"2021","4","9","Sant Andreu","62","el Congrés i els Indians",210
"2021","4","9","Sant Andreu","63","Navas",238
"2021","4","10","Sant Martí","64","el Camp de l'Arpa del Clot",246
"2021","4","10","Sant Martí","65","el Clot",315
"2021","4","10","Sant Martí","66","el Parc i la Llacuna del Poblenou",457
"2021","4","10","Sant Martí","67","la Vila Olímpica del Poblenou",447
"2021","4","10","Sant Martí","68","el Poblenou",328
"2021","4","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou",416
"2021","4","10","Sant Martí","70","el Besòs i el Maresme",265
"2021","4","10","Sant Martí","71","Provençals del Poblenou",228
"2021","4","10","Sant Martí","72","Sant Martí de Provençals",187
"2021","4","10","Sant Martí","73","la Verneda i la Pau",176
"2021","4","1","Ciutat Vella","3","la Barceloneta",143
"2021","4","2","Eixample","6","la Sagrada Família",201
"2021","4","2","Eixample","7","la Dreta de l'Eixample",996
"2021","4","2","Eixample","8","l'Antiga Esquerra de l'Eixample",378
"2021","4","2","Eixample","9","la Nova Esquerra de l'Eixample",422
"2021","4","2","Eixample","10","Sant Antoni",476
"2021","4","3","Sants-Montjuïc","14","la Font de la Guatlla",306
"2021","4","3","Sants-Montjuïc","15","Hostafrancs",292
"2021","4","4","Les Corts","19","les Corts",557
"2021","4","4","Les Corts","21","Pedralbes",395
"2021","4","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",349
"2021","4","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",670
"2021","4","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró",714
"2021","4","6","Gràcia","28","Vallcarca i els Penitents",246
"2021","4","6","Gràcia","29","el Coll",275
"2021","4","7","Horta-Guinardó","35","el Guinardó",438
"2021","4","7","Horta-Guinardó","37","el Carmel",165
"2021","4","7","Horta-Guinardó","38","la Teixonera",190
"2021","4","7","Horta-Guinardó","39","Sant Genís dels Agudells",205
"2021","4","7","Horta-Guinardó","40","Montbau",159
"2021","4","7","Horta-Guinardó","43","Horta",200
"2021","4","8","Nou Barris","44","Vilapicina i la Torre Llobeta",321
"2021","4","9","Sant Andreu","60","Sant Andreu",367
"2021","4","9","Sant Andreu","63","Navas",223
"2021","4","10","Sant Martí","66","el Parc i la Llacuna del Poblenou",555
"2021","4","10","Sant Martí","68","el Poblenou",319
"2021","4","10","Sant Martí","70","el Besòs i el Maresme",378
"2021","4","10","Sant Martí","71","Provençals del Poblenou",185
"2021","4","1","Ciutat Vella","1","el Raval",223
"2021","4","1","Ciutat Vella","2","el Barri Gòtic",323
"2021","4","1","Ciutat Vella","3","la Barceloneta",167
"2021","4","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",304
"2021","4","2","Eixample","5","el Fort Pienc",314
"2021","4","2","Eixample","6","la Sagrada Família",316
"2021","4","2","Eixample","7","la Dreta de l'Eixample",587
"2021","4","2","Eixample","8","l'Antiga Esquerra de l'Eixample",453
"2021","4","2","Eixample","9","la Nova Esquerra de l'Eixample",395
"2021","4","2","Eixample","10","Sant Antoni",384
"2021","4","3","Sants-Montjuïc","11","el Poble Sec",225
"2021","4","3","Sants-Montjuïc","12","la Marina del Prat Vermell",103
"2021","4","3","Sants-Montjuïc","13","la Marina de Port",239
"2021","4","3","Sants-Montjuïc","14","la Font de la Guatlla",246
"2021","4","3","Sants-Montjuïc","15","Hostafrancs",224
"2021","4","3","Sants-Montjuïc","16","la Bordeta",232
"2021","4","3","Sants-Montjuïc","17","Sants - Badal",239
"2021","4","3","Sants-Montjuïc","18","Sants",278
"2021","4","4","Les Corts","19","les Corts",441
"2021","4","4","Les Corts","20","la Maternitat i Sant Ramon",401
"2021","4","4","Les Corts","21","Pedralbes",844
"2021","4","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes",760
"2021","4","5","Sarrià-Sant Gervasi","23","Sarrià",690
"2021","4","5","Sarrià-Sant Gervasi","24","les Tres Torres",788
"2021","4","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",831
"2021","4","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",1000
"2021","4","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró",515
"2021","4","6","Gràcia","28","Vallcarca i els Penitents",325
"2021","4","6","Gràcia","29","el Coll",217
"2021","4","6","Gràcia","30","la Salut",304
"2021","4","6","Gràcia","31","la Vila de Gràcia",338
"2021","4","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova",397
"2021","4","7","Horta-Guinardó","33","el Baix Guinardó",229
"2021","4","7","Horta-Guinardó","34","Can Baró",248
"2021","4","7","Horta-Guinardó","35","el Guinardó",203
"2021","4","7","Horta-Guinardó","36","la Font d'en Fargues",245
"2021","4","7","Horta-Guinardó","37","el Carmel",134
"2021","4","7","Horta-Guinardó","38","la Teixonera",268
"2021","4","7","Horta-Guinardó","40","Montbau",189
"2021","4","7","Horta-Guinardó","43","Horta",211
"2021","4","8","Nou Barris","44","Vilapicina i la Torre Llobeta",207
"2021","4","8","Nou Barris","45","Porta",181
"2021","4","8","Nou Barris","46","el Turó de la Peira",125
"2021","4","8","Nou Barris","48","la Guineueta",232
"2021","4","8","Nou Barris","49","Canyelles",227
"2021","4","8","Nou Barris","50","les Roquetes",112
"2021","4","8","Nou Barris","51","Verdun",135
"2021","4","8","Nou Barris","52","la Prosperitat",142
"2021","4","8","Nou Barris","53","la Trinitat Nova",104
"2021","4","8","Nou Barris","55","Ciutat Meridiana",113
"2021","4","9","Sant Andreu","57","la Trinitat Vella",77
"2021","4","9","Sant Andreu","59","el Bon Pastor",139
"2021","4","9","Sant Andreu","60","Sant Andreu",285
"2021","4","9","Sant Andreu","61","la Sagrera",262
"2021","4","9","Sant Andreu","62","el Congrés i els Indians",197
"2021","4","9","Sant Andreu","63","Navas",256
"2021","4","10","Sant Martí","64","el Camp de l'Arpa del Clot",246
"2021","4","10","Sant Martí","65","el Clot",315
"2021","4","10","Sant Martí","66","el Parc i la Llacuna del Poblenou",296
"2021","4","10","Sant Martí","67","la Vila Olímpica del Poblenou",447
"2021","4","10","Sant Martí","68","el Poblenou",332
"2021","4","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou",431
"2021","4","10","Sant Martí","70","el Besòs i el Maresme",172
"2021","4","10","Sant Martí","71","Provençals del Poblenou",255
"2021","4","10","Sant Martí","72","Sant Martí de Provençals",187
"2021","4","10","Sant Martí","73","la Verneda i la Pau",176
