"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Nombre","Sup_ini","Sup_fin","Sup_Rang"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",40,0,30,"0-30"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",252,31,60,"31-60"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",350,61,90,"61-90"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",274,91,120,"91-120"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",172,121,150,"121-150"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",162,151,210,"151-210"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",39,211,250,"211-250"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",43,250,500,"250-500"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",125,0,30,"0-30"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",677,31,60,"31-60"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",413,61,90,"61-90"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",99,91,120,"91-120"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",9,121,150,"121-150"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",8,151,210,"151-210"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",1,211,250,"211-250"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",1,250,500,"250-500"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",58,0,30,"0-30"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",476,31,60,"31-60"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",242,61,90,"61-90"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",62,91,120,"91-120"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",14,121,150,"121-150"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",6,151,210,"151-210"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",2,211,250,"211-250"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",9,0,30,"0-30"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",167,31,60,"31-60"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",323,61,90,"61-90"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",50,91,120,"91-120"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",78,121,150,"121-150"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",46,151,210,"151-210"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",8,211,250,"211-250"
"2019","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",3,250,500,"250-500"
"2019","2","Eixample","5","el Fort Pienc",5,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",181,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",221,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",134,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",20,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",15,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",18,211,250,"211-250"
"2019","2","Eixample","5","el Fort Pienc",1,250,500,"250-500"
"2019","2","Eixample","5","el Fort Pienc",9,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",212,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",429,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",223,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",16,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",1,211,250,"211-250"
"2019","2","Eixample","5","el Fort Pienc",6,250,500,"250-500"
"2019","2","Eixample","5","el Fort Pienc",21,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",126,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",275,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",81,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",31,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",2,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",3,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",33,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",469,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",83,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",26,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",7,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",61,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",563,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",291,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",55,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",31,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",13,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",51,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",428,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",236,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",67,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",25,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",7,211,250,"211-250"
"2019","2","Eixample","5","el Fort Pienc",2,250,500,"250-500"
"2019","2","Eixample","5","el Fort Pienc",21,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",115,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",238,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",134,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",85,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",13,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",4,211,250,"211-250"
"2019","2","Eixample","5","el Fort Pienc",2,250,500,"250-500"
"2019","2","Eixample","5","el Fort Pienc",2,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",46,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",447,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",284,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",56,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",11,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",6,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",185,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",262,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",313,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",11,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",15,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",16,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",15,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",283,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",155,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",18,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",53,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",1,211,250,"211-250"
"2019","2","Eixample","5","el Fort Pienc",2,250,500,"250-500"
"2019","2","Eixample","5","el Fort Pienc",3,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",97,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",327,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",107,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",13,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",1,211,250,"211-250"
"2019","2","Eixample","5","el Fort Pienc",5,250,500,"250-500"
"2019","2","Eixample","5","el Fort Pienc",10,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",81,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",515,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",68,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",4,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",1,250,500,"250-500"
"2019","2","Eixample","5","el Fort Pienc",20,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",239,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",230,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",109,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",22,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",81,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",490,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",96,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",6,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",191,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",393,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",149,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",15,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",5,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",4,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",208,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",391,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",265,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",37,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",34,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",1,250,500,"250-500"
"2019","2","Eixample","5","el Fort Pienc",25,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",75,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",472,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",283,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",59,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",19,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",13,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",116,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",376,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",347,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",53,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",26,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",1,211,250,"211-250"
"2019","2","Eixample","5","el Fort Pienc",8,250,500,"250-500"
"2019","2","Eixample","5","el Fort Pienc",8,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",91,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",597,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",223,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",24,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",2,151,210,"151-210"
"2019","2","Eixample","5","el Fort Pienc",4,250,500,"250-500"
"2019","2","Eixample","5","el Fort Pienc",22,0,30,"0-30"
"2019","2","Eixample","5","el Fort Pienc",387,31,60,"31-60"
"2019","2","Eixample","5","el Fort Pienc",248,61,90,"61-90"
"2019","2","Eixample","5","el Fort Pienc",148,91,120,"91-120"
"2019","2","Eixample","5","el Fort Pienc",7,121,150,"121-150"
"2019","2","Eixample","5","el Fort Pienc",13,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",9,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",261,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",434,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",94,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",5,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",4,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",1,211,250,"211-250"
"2019","2","Eixample","6","la Sagrada Família",4,250,500,"250-500"
"2019","2","Eixample","6","la Sagrada Família",5,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",119,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",359,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",143,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",1,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",1,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",1,250,500,"250-500"
"2019","2","Eixample","6","la Sagrada Família",1,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",168,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",244,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",115,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",4,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",2,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",3,250,500,"250-500"
"2019","2","Eixample","6","la Sagrada Família",15,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",123,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",415,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",46,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",6,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",1,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",3,250,500,"250-500"
"2019","2","Eixample","6","la Sagrada Família",32,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",211,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",333,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",80,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",9,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",3,250,500,"250-500"
"2019","2","Eixample","6","la Sagrada Família",25,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",256,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",520,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",233,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",17,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",8,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",1,211,250,"211-250"
"2019","2","Eixample","6","la Sagrada Família",7,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",103,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",571,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",253,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",55,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",5,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",31,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",377,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",487,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",189,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",18,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",7,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",3,250,500,"250-500"
"2019","2","Eixample","6","la Sagrada Família",4,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",87,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",438,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",65,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",2,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",12,250,500,"250-500"
"2019","2","Eixample","6","la Sagrada Família",92,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",508,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",28,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",1,250,500,"250-500"
"2019","2","Eixample","6","la Sagrada Família",1,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",69,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",325,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",91,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",16,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",3,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",1,211,250,"211-250"
"2019","2","Eixample","6","la Sagrada Família",2,250,500,"250-500"
"2019","2","Eixample","6","la Sagrada Família",9,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",123,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",258,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",140,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",8,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",3,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",40,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",215,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",328,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",42,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",12,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",1,250,500,"250-500"
"2019","2","Eixample","6","la Sagrada Família",8,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",250,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",328,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",51,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",12,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",1,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",1,211,250,"211-250"
"2019","2","Eixample","6","la Sagrada Família",11,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",81,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",513,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",63,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",15,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",7,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",3,211,250,"211-250"
"2019","2","Eixample","6","la Sagrada Família",1,250,500,"250-500"
"2019","2","Eixample","6","la Sagrada Família",12,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",137,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",187,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",233,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",17,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",3,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",12,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",109,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",278,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",169,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",4,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",7,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",54,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",199,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",312,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",207,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",8,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",3,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",1,211,250,"211-250"
"2019","2","Eixample","6","la Sagrada Família",25,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",200,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",492,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",174,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",27,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",4,151,210,"151-210"
"2019","2","Eixample","6","la Sagrada Família",25,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",376,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",397,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",41,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",6,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",245,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",419,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",126,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",35,121,150,"121-150"
"2019","2","Eixample","6","la Sagrada Família",4,0,30,"0-30"
"2019","2","Eixample","6","la Sagrada Família",54,31,60,"31-60"
"2019","2","Eixample","6","la Sagrada Família",422,61,90,"61-90"
"2019","2","Eixample","6","la Sagrada Família",256,91,120,"91-120"
"2019","2","Eixample","6","la Sagrada Família",49,121,150,"121-150"
